12,6
22,0
32,4
42,2
52,9
62,1
72,6
82,3
92,8
102,5
112,0
122,7
132,1
142,1
152,0
162,1
172,3
182,3
192,6
202,0
212,7
222,6
232,0
242,5
252,4
262,5
272,4
282,4
292,7
302,0
312,2
322,7
332,7
342,5
352,1
362,1
372,3
382,4
392,1
402,5
412,3
422,9
432,9
442,8
452,3
462,0
472,6
482,6
492,4
502,1
512,2
522,6
532,1
542,7
552,2
562,8
572,6
582,7
592,1
602,8
612,6
622,1
632,8
642,4
652,3
662,2
672,0
682,8
692,0
702,0
712,9
722,2
732,6
742,2
752,3
762,4
772,2
782,2
792,8
802,5
812,4
822,2
832,2
842,7
852,9
862,3
872,6
882,9
892,8
902,2
912,2
922,9
932,9
942,0
952,4
962,8
972,0
982,1
992,1
1002,7
1012,0
1022,3
1032,3
1042,5
1052,8
1062,4
1072,1
1082,4
1092,3
1102,9
1112,1
1122,6
1132,6
1142,9
1152,0
1162,3
1172,0
1182,1
1192,5
1202,1
1212,4
1222,6
1232,2
1242,0
1252,3
1262,6
1272,1
1282,3
1292,7
1302,7
1312,4
1322,4
1332,3
1342,4
1352,4
1362,3
1372,7
1382,9
1392,1
1402,3
1412,1
1422,6
1432,1
1442,5
1452,7
1462,5
1472,1
1482,1
1492,2
1502,0
1512,7
1522,2
1532,5
1542,7
1552,4
1562,5
1572,5
1582,7
1592,3
1602,6
1612,0
1622,2
1632,9
1642,4
1652,7
1662,0
1672,9
1682,6
1692,9
1702,1
1712,0
1722,8
1732,5
1742,8
1752,2
1762,0
1772,1
1782,2
1792,4
1802,3
1812,4
1822,4
1832,9
1842,8
1852,6
1862,0
1872,3
1882,7
1892,2
1902,3
1912,6
1922,7
1932,1
1942,3
1952,4
1962,0
1972,0
1982,7
1992,5
2002,4
2012,4
2022,0
2032,7
2042,4
2052,5
2062,0
2072,4
2082,0
2092,0
2102,4
2112,2
2122,6
2132,9
2142,0
2152,6
2162,6
2172,5
2182,1
2192,6
2202,4
2212,4
2222,9
2232,3
2242,4
2252,7
2262,9
2272,1
2282,0
2292,9
2302,4
2312,3
2322,6
2332,7
2342,0
2352,4
2362,8
2372,6
2382,7
2392,2
2402,7
2412,4
2422,9
2432,2
2442,1
2452,0
2462,2
2472,3
2482,7
2492,1
2502,3
2512,0
2522,9
2532,9
2542,8
2552,5
2562,6
2572,2
2582,6
2592,0
2602,4
2612,5
2622,2
2632,9
2642,4
2652,2
2662,6
2672,2
2682,0
2692,3
2702,4
2712,3
2722,0
2732,3
2742,5
2752,9
2762,8
2772,9
2782,5
2792,5
2802,1
2812,6
2822,8
2832,3
2842,5
2852,9
2862,9
2872,6
2882,9
